feature,median_liposarcoma,median_lipoma,median_difference,mean_difference,U_statistic,p_value,rank_biserial_corr,n_liposarcoma,n_lipoma,p_value_fdr_bh,significant_fdr_0.05
"PREDICT_original_vf_Frangi_edge_median_SR(1.0, 10.0)_SS2.0",0.0,0.0,0.0,-1.4755221037925378e-11,1537.0,0.041816914770469685,0.07017543859649122,58,57,0.172615746806318,False
PREDICT_original_tf_Gabor_max_F0.5_A0.79,0.0374832944912189,0.050918905899662,-0.013435611408443099,-0.015597328543263955,1292.0,0.043739353550794356,0.2183908045977011,58,57,0.1782107545499307,False
PREDICT_original_tf_Gabor_range_F0.2_A0.0,0.11667593327268436,0.1361430949879645,-0.01946716171528015,-0.03345209133090138,1293.0,0.044326910380943635,0.21778584392014522,58,57,0.17912431817873126,False
PREDICT_original_tf_GLCMMS_contrastd3.0A2.36mean,3.7653161569818367,3.110627505009679,0.6546886519721578,1.0310650744221896,2009.0,0.046744170732758876,-0.21536600120992144,58,57,0.18735671683943192,False
PREDICT_original_hf_median,1.5884706717409758,1.9378030003554336,-0.34933232861445784,-0.31206369758230057,1302.0,0.04992083914568455,0.21234119782214156,58,57,0.1984755943453426,False
PREDICT_original_tf_Gabor_max_F0.5_A2.36,0.03693027942504855,0.0543486679061446,-0.017418388481096052,-0.013356698806587686,1303.0,0.050577426654388864,0.21173623714458556,58,57,0.19947737072490968,False
PREDICT_original_tf_Gabor_quartile_range_F0.05_A0.79,0.032439699481637954,0.0466490088990704,-0.014209309417432446,-0.013077824906264558,1305.0,0.05191232000535356,0.21052631578947367,58,57,0.20311725208443893,False
PREDICT_original_tf_GLCM_energyd1.0A1.57,0.28376293911893813,0.3056120129359698,-0.02184907381703166,-0.03556736566399876,1308.0,0.05396983447674511,0.2087114337568058,58,57,0.2078681906018386,False
PREDICT_original_tf_GLCM_ASMd1.0A1.57,0.08054954186740546,0.0933987024507753,-0.01284916058336985,-0.024350596259918075,1308.0,0.05396983447674511,0.2087114337568058,58,57,0.2078681906018386,False
PREDICT_original_sf_convexity_avg_2.5D,0.7786953165035091,0.8791220537444631,-0.10042673724095397,-0.03207646203094383,1309.0,0.05467062135644504,0.2081064730792499,58,57,0.20893501030021244,False
PREDICT_original_tf_GLCMMS_contrastd1.0A0.79mean,3.403380047925721,2.3278347505034342,1.0755452974222868,0.6323502405376002,1995.0,0.05609497355421714,-0.2068965517241379,58,57,0.2111055111620538,False
PREDICT_original_tf_GLCM_contrastd1.0A1.57,3.4033800479257206,2.327834750503435,1.0755452974222854,0.6323502405375998,1995.0,0.05609497355421714,-0.2068965517241379,58,57,0.2111055111620538,False
PREDICT_original_tf_Gabor_median_F0.2_A0.79,-0.00402799026277675,-0.001310914508443,-0.00271707575433375,-0.001845998383638196,1314.0,0.05828934181514533,0.20508166969147001,58,57,0.21770185996111097,False
PREDICT_original_phasef_phasecong_mean_WL3_N5,0.035051848857777096,0.0406315370482234,-0.005579688190446304,-0.008751153304047285,1317.0,0.060554556486909196,0.20326678765880213,58,57,0.22446162667703934,False
PREDICT_original_tf_Gabor_kurtosis_F0.5_A0.79,49.090745628944674,35.28352680403153,13.807218824913143,16.846644609064455,1985.0,0.06368786517986483,-0.20084694494857835,58,57,0.23257864839758047,False
PREDICT_original_tf_Gabor_quartile_range_F0.2_A0.0,0.01428435905602645,0.0171368349047742,-0.0028524758487477493,-0.006039654980105558,1321.0,0.06368786517986483,0.20084694494857835,58,57,0.23257864839758047,False
PREDICT_original_hf_mean,1.5412670643208985,1.9268339640061865,-0.3855668996852879,-0.2973510782020783,1325.0,0.06695391015053954,0.19842710223835447,58,57,0.240936333607416,False
PREDICT_original_logf_median_sigma10,-0.02278051376342775,-0.029612627029419,0.006832113265991251,0.005918610519845012,1981.0,0.06695391015053954,-0.19842710223835458,58,57,0.240936333607416,False
PREDICT_original_logf_peak_position_sigma1,24.5,26.0,-1.5,-0.8602540834845733,1328.0,0.06794902221532893,0.19661222020568658,58,57,0.2409990500155192,False
PREDICT_original_tf_Gabor_range_F0.5_A2.36,0.049609282795281,0.0791991075449668,-0.0295898247496858,-0.017388251654921028,1326.0,0.06779162014107933,0.19782214156079858,58,57,0.2409990500155192,False
PREDICT_original_tf_LBP_mean_R8_P24,19.733453675365922,19.225433483115214,0.5080201922507079,0.7329974855494363,1977.0,0.07035661056095822,-0.19600725952813058,58,57,0.24775577861823148,False
PREDICT_original_tf_GLCMMS_homogeneityd3.0A2.36std,0.06922339988600659,0.0573666963264422,0.011856703559564391,0.008696688993969567,1976.0,0.07122909973982829,-0.1954022988505748,58,57,0.2490492636293287,False
PREDICT_original_tf_GLCM_correlationd1.0A1.57,0.9248697294313467,0.9482035657774824,-0.023333836346135728,-0.026214365040555188,1332.0,0.07300068748131616,0.1941923774954628,58,57,0.2530045526400021,False
PREDICT_original_tf_Gabor_peak_F0.5_A2.36,-0.0016909882172466,0.0002874402383575,-0.0019784284556041,-0.001206765207427907,1333.0,0.07389990989890528,0.1935874168179068,58,57,0.2530045526400021,False
PREDICT_original_tf_LBP_skewness_R8_P24,-1.4319106380237367,-1.2139040214338517,-0.21800661658988507,-0.21128120766704872,1333.0,0.07389990989890528,0.1935874168179068,58,57,0.2530045526400021,False
PREDICT_original_tf_GLCMMS_dissimilarityd3.0A2.36std,0.42373544801535246,0.3325281879551847,0.09120726006016777,0.07462612950759723,1969.0,0.07758777094599492,-0.19116757410768304,58,57,0.26379842121638275,False
PREDICT_original_tf_LBP_median_R8_P24,24.5,24.5,0.0,1.1857229280096817,1831.5,0.07954080961600087,-0.10798548094373861,58,57,0.26675931388223423,False
PREDICT_original_tf_Gabor_peak_F0.2_A0.79,-0.0046767700407265005,-0.0030885624659154,-0.0015882075748111005,-0.001824887568606879,1339.0,0.07948715446121504,0.18995765275257104,58,57,0.26675931388223423,False
PREDICT_original_tf_Gabor_peak_F0.05_A0.0,-0.00336503163983835,-0.001424996496928,-0.00194003514291035,-0.010266795034641575,1340.0,0.080450927271822,0.18935269207501515,58,57,0.26798856179059627,False
PREDICT_original_logf_quartile_range_sigma1,0.01759395253611725,0.0233976263552904,-0.005803673819173148,-0.0052220359921454455,1342.0,0.08240694644865443,0.18814277071990315,58,57,0.27266191006165524,False
PREDICT_original_tf_Gabor_kurtosis_F0.5_A2.36,49.59853997752731,35.098860641437604,14.499679336089706,18.112010827082884,1962.0,0.08440134579836693,-0.18693284936479126,58,57,0.27374910183286116,False
PREDICT_original_phasef_phasesym_energy_WL3_N5,3901.6329430534715,3256.875792051316,644.7571510021558,3844.710917383147,1963.0,0.0833993174408277,-0.18753781004234726,58,57,0.27374910183286116,False
PREDICT_original_tf_Gabor_std_F0.05_A0.79,0.039991497543787155,0.0492204564174829,-0.009228958873695743,-0.00716195502344634,1344.0,0.08440134579836693,0.18693284936479126,58,57,0.27374910183286116,False
"PREDICT_original_vf_Frangi_inner_max_SR(1.0, 10.0)_SS2.0",3.197125511186768e-09,2.389924173000547e-09,8.072013381862213e-10,-2.320974263711443e-06,1960.0,0.08643462389326222,-0.18572292800967927,58,57,0.27641498164845496,False
PREDICT_original_tf_GLCM_ASMd1.0A0.0,0.08016932692629189,0.0915305524947287,-0.011361225568436814,-0.02181872198438739,1347.0,0.08746599824981537,0.18511796733212338,58,57,0.27641498164845496,False
PREDICT_original_tf_GLCM_energyd1.0A0.0,0.28314188479599756,0.3025401667460516,-0.019398281950054053,-0.031283102031274934,1347.0,0.08746599824981537,0.18511796733212338,58,57,0.27641498164845496,False
"PREDICT_original_vf_Frangi_inner_range_SR(1.0, 10.0)_SS2.0",3.197125511186768e-09,2.389924173000547e-09,8.072013381862213e-10,-2.320974264699728e-06,1960.0,0.08643462389326222,-0.18572292800967927,58,57,0.27641498164845496,False
PREDICT_original_tf_Gabor_peak_position_F0.2_A1.57,25.0,24.0,1.0,0.7831215970961907,1948.0,0.09485957338220943,-0.17846339987900794,58,57,0.28547852606596236,False
PREDICT_original_of_theta_z,0.0055529968513860495,-0.1520870781053996,0.15764007495678564,0.6701922806154088,1954.0,0.0927727136103655,-0.18209316394434372,58,57,0.28547852606596236,False
PREDICT_original_tf_GLCM_ASMd1.0A2.36,0.0714093061188463,0.0828027440520146,-0.011393437933168299,-0.021611288202683113,1354.0,0.09496648737285564,0.18088324258923172,58,57,0.28547852606596236,False
PREDICT_original_tf_GLCM_energyd3.0A1.57,0.23443179587201865,0.2679706379455575,-0.03353884207353883,-0.032774225128600176,1352.0,0.0927727136103655,0.1820931639443436,58,57,0.28547852606596236,False
PREDICT_original_sf_area_min_2.5D,265.3211210300087,165.79860320521735,99.52251782479138,256.99574999965625,1954.5,0.09223003332042214,-0.1823956442831216,58,57,0.28547852606596236,False
PREDICT_original_tf_Gabor_std_F0.05_A0.0,0.050740983668992753,0.0564284790329653,-0.005687495363972547,-0.011053780356855988,1353.0,0.09386446070877202,0.1814882032667876,58,57,0.28547852606596236,False
PREDICT_original_tf_GLCM_ASMd3.0A1.57,0.05498253972037245,0.071808262800949,-0.016825723080576546,-0.021082108351899373,1352.0,0.0927727136103655,0.1820931639443436,58,57,0.28547852606596236,False
PREDICT_original_tf_GLCM_energyd1.0A2.36,0.26722372939991273,0.2877546594792421,-0.02053093007932938,-0.031676667263568825,1354.0,0.09496648737285564,0.18088324258923172,58,57,0.28547852606596236,False
PREDICT_original_tf_Gabor_range_F0.5_A0.79,0.05433166166486135,0.0733193512008076,-0.018987689535946248,-0.01848066569458487,1356.0,0.0972016272562181,0.17967332123411983,58,57,0.2904266802261547,False
PREDICT_original_sf_prax_avg_2.5D,0.3836610558339594,0.3229812964199665,0.060679759413992895,0.05393930457323792,1948.0,0.0994786282520655,-0.17846339987900794,58,57,0.2954395405317367,False
PREDICT_original_phasef_phasecong_kurtosis_WL3_N5,15.181323582729647,12.89044598106404,2.2908776016656063,3.3438282764530527,1947.0,0.1006329810007355,-0.17785843920145195,58,57,0.2970782013973809,False
PREDICT_original_hf_peak,1.6327568663881677,1.9754228045077016,-0.34266593811953383,-0.2936573887797602,1361.0,0.10297369886025357,0.17664851784633995,58,57,0.30217877106014884,False
PREDICT_original_tf_LBP_kurtosis_R8_P24,0.45543186516051115,-0.0530826768210679,0.5085145419815791,0.3724175737568046,1944.0,0.10416018680684326,-0.17604355716878395,58,57,0.3038519058921522,False
PREDICT_original_logf_quartile_range_sigma5,0.03767352178692815,0.0594776016660034,-0.021804079879075254,-0.017099864923215663,1365.0,0.1077849013129873,0.17422867513611617,58,57,0.3106615078669522,False
PREDICT_original_tf_Gabor_max_F0.05_A0.79,0.12439350106494645,0.1423758614297745,-0.01798236036482803,-0.021967414261389373,1366.0,0.10901509302430575,0.17362371445856017,58,57,0.3106615078669522,False
PREDICT_original_tf_Gabor_median_F0.05_A2.36,0.00015246707148790125,0.0013899213417353,-0.0012374542702473987,-0.0034399926693604354,1365.0,0.1077849013129873,0.17422867513611617,58,57,0.3106615078669522,False
PREDICT_original_tf_Gabor_median_F0.5_A2.36,-0.0014885157537204998,0.0002874402383575,-0.0017759559920779997,-0.0010949039305190892,1366.0,0.10901509302430575,0.17362371445856017,58,57,0.3106615078669522,False
PREDICT_original_tf_Gabor_peak_position_F0.2_A0.0,24.0,23.0,1.0,0.9612825166364196,1936.0,0.11171143244076409,-0.1712038717483364,58,57,0.3165157252488316,False
PREDICT_original_tf_GLCM_ASMd1.0A0.79,0.07130486433192376,0.0826448909593396,-0.011340026627415845,-0.02025668948645447,1370.0,0.1140472456728029,0.1712038717483364,58,57,0.3194618870266581,False
PREDICT_original_tf_GLCM_energyd1.0A0.79,0.2670259094259161,0.2874802444679281,-0.020454335042011995,-0.02964907663896299,1370.0,0.1140472456728029,0.1712038717483364,58,57,0.3194618870266581,False
PREDICT_original_tf_LBP_quartile_range_R8_P24,9.0,12.0,-3.0,-1.5148215366001203,1373.5,0.11678081579922502,0.16908650937689051,58,57,0.32527085982496007,False
PREDICT_original_tf_Gabor_skewness_F0.5_A0.0,4.301343640067696,3.787061740765505,0.5142818993021909,0.998489842951487,1933.0,0.11794000207166062,-0.1693889897156684,58,57,0.32665405068162184,False
PREDICT_original_tf_GLCMMS_contrastd3.0A0.79std,2.2177543500717,1.7844413115980169,0.43331303847368297,0.6121175344298173,1932.0,0.11926050519336419,-0.16878402903811263,58,57,0.32846608413591366,False
PREDICT_original_tf_Gabor_kurtosis_F0.2_A2.36,13.868736617014696,12.159887546102754,1.708849070911942,3.6826443750545277,1931.0,0.12059256618012092,-0.16817906836055663,58,57,0.3302896395933312,False
PREDICT_original_tf_GLCMMS_correlationd1.0A0.79mean,0.8959516841568742,0.9154544973591054,-0.01950281320223124,-0.03364763144635907,1377.0,0.12329159799800905,0.16696914700544463,58,57,0.3358163415083893,False
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.0mean,0.04177589817903935,0.0336115763400433,0.008164321838996048,0.008257921234054104,1926.0,0.1274283004804869,-0.16515426497277685,58,57,0.34517666009274744,False
PREDICT_original_tf_GLCMMS_homogeneityd3.0A0.0std,0.0523460617213576,0.0465947002012574,0.0057513615201001955,0.009032628453124789,1925.0,0.1288309423205217,-0.16454930429522086,58,57,0.34706915062304483,False
PREDICT_original_logf_std_sigma10,0.3115438072566153,0.3347071669798284,-0.023163359723213095,-0.019650224628543933,1383.0,0.13167218418338617,0.16333938294010886,58,57,0.35279558044787707,False
PREDICT_original_tf_Gabor_std_F0.5_A0.79,0.01626344262445075,0.0187878030469742,-0.00252436042252345,-0.0038625976213988583,1384.0,0.13311089885196264,0.16273442226255297,58,57,0.3528154469570838,False
PREDICT_original_tf_Gabor_max_F0.2_A0.79,0.0675013614705086,0.082156380432147,-0.0146550189616384,-0.015493320696267757,1384.0,0.13311089885196264,0.16273442226255297,58,57,0.3528154469570838,False
PREDICT_original_phasef_phasecong_skewness_WL3_N5,3.671000803552474,3.5413788287278813,0.1296219748245928,0.3528943305551242,1921.0,0.13456175198929607,-0.16212946158499708,58,57,0.3547537097899624,False
PREDICT_original_tf_Gabor_range_F0.05_A0.79,0.1879396949449296,0.2168139039420808,-0.028874208997151207,-0.02418579341182145,1389.0,0.1404876774560656,0.15970961887477308,58,57,0.36840651588212947,False
PREDICT_original_tf_Gabor_median_F0.5_A0.79,-0.0012486116272720999,0.0004791628547821,-0.0017277744820542,-0.0008177238455390711,1391.0,0.14352492926597976,0.1584996975196612,58,57,0.3743798419477673,False
PREDICT_original_tf_Gabor_min_F0.5_A0.0,-0.02711036050204125,-0.0341548695137685,0.0070445090117272485,0.013631815938634495,1914.0,0.1450623205646484,-0.1578947368421053,58,57,0.37639854757037716,False
PREDICT_original_tf_Gabor_peak_F0.05_A1.57,-0.00307937834349895,-0.0021778997278441,-0.0009014786156548498,-0.004810936937535255,1393.0,0.14661229481869897,0.1572897761645493,58,57,0.3784285934325581,False
PREDICT_original_logf_quartile_range_sigma10,0.09262066002702335,0.1451441957615316,-0.05252353573450824,-0.027264949644858094,1396.0,0.15133825444214596,0.15547489413188142,58,57,0.3885924970832185,False
PREDICT_original_tf_Gabor_skewness_F0.05_A0.0,0.2403662587169631,0.3655311672083457,-0.12516490849138262,-0.2493759773342248,1399.0,0.1561793862992691,0.15366001209921354,58,57,0.39688885281206016,False
PREDICT_original_tf_Gabor_kurtosis_F0.05_A1.57,4.557184294961024,3.1271865225434476,1.4299977724175763,0.6921286808845144,1907.0,0.1561793862992691,-0.15366001209921354,58,57,0.39688885281206016,False
PREDICT_original_tf_Gabor_range_F0.05_A0.0,0.23451833910475856,0.2603794082843323,-0.02586106917957376,-0.04417631227164476,1401.0,0.15947148992471882,0.15245009074410165,58,57,0.39908347478622525,False
PREDICT_original_tf_Gabor_quartile_range_F0.05_A2.36,0.0348219151697222,0.0450695012122417,-0.010247586042519498,-0.002086715402063309,1401.0,0.15947148992471882,0.15245009074410165,58,57,0.39908347478622525,False
PREDICT_original_tf_Gabor_std_F0.2_A0.0,0.02652248136785105,0.0297747124416078,-0.003252231073756752,-0.00586718230871542,1401.0,0.15947148992471882,0.15245009074410165,58,57,0.39908347478622525,False
PREDICT_original_tf_LBP_quartile_range_R15_P36,0.0,5.0,-5.0,-3.273442226255293,1417.0,0.16118634418560462,0.14277071990320633,58,57,0.4013377155732479,False
PREDICT_original_tf_GLCM_correlationd3.0A1.57,0.8071519078381821,0.8458181272700926,-0.03866621943191051,-0.026204984757399963,1403.0,0.16281581868572392,0.15124016938898976,58,57,0.4033577819701603,False
PREDICT_original_sf_roughness_std_2.5D,12.849279227102834,10.467154180413804,2.38212504668903,-1.1526845163381463,1898.0,0.17140775500786787,-0.14821536600121,58,57,0.4225201160943943,False
PREDICT_original_tf_GLCM_dissimilarityd1.0A1.57,0.6381322148014362,0.5228195579379669,0.11531265686346936,0.04156520391056151,1897.0,0.17316615374039357,-0.147610405323654,58,57,0.42262828610898034,False
PREDICT_original_tf_GLCMMS_dissimilarityd1.0A0.79mean,0.6381322148014362,0.5228195579379666,0.11531265686346959,0.04156520391056162,1897.0,0.17316615374039357,-0.147610405323654,58,57,0.42262828610898034,False
PREDICT_original_tf_Gabor_skewness_F0.05_A0.79,1.0535015274528654,0.8588879764851403,0.19461355096772515,0.24150068596571828,1896.0,0.17493800150951344,-0.147005444646098,58,57,0.4248494322373898,False
PREDICT_original_tf_GLCM_energyd3.0A2.36,0.2416319310528354,0.2574752121561879,-0.015843281103352508,-0.02775620479878238,1411.0,0.17672334531355605,0.146400483968542,58,57,0.424998093851625,False
PREDICT_original_tf_GLCM_ASMd3.0A2.36,0.0583866074062335,0.0662934848748739,-0.007906877468640397,-0.01862405551387572,1411.0,0.17672334531355605,0.146400483968542,58,57,0.424998093851625,False
PREDICT_original_tf_Gabor_max_F0.2_A2.36,0.0747564710801194,0.0856058814885519,-0.0108494104084325,-0.004290530076572527,1412.0,0.17852223166102155,0.1457955232909861,58,57,0.4272400981013768,False
PREDICT_original_tf_Gabor_mean_F0.05_A1.57,0.004132468951815699,0.006533773418368,-0.0024013044665523,-0.004958005567308797,1413.0,0.18033470656247452,0.1451905626134301,58,57,0.4294928035521736,False
PREDICT_original_tf_Gabor_std_F0.5_A2.36,0.01618938052576925,0.017972223916636,-0.001782843390866748,-0.003120275374759063,1419.0,0.19149742741509823,0.14156079854809434,58,57,0.4538857294021319,False
PREDICT_original_hf_peak_position,30.0,30.0,0.0,-2.593163944343619,1422.5,0.1978417839323322,0.13944343617664856,58,57,0.4557756984983167,False
PREDICT_original_tf_GLCM_contrastd3.0A1.57,8.640897175218026,6.98335740648159,1.6575397687364353,0.5221648571169943,1884.0,0.19726580044623765,-0.13974591651542645,58,57,0.4557756984983167,False
PREDICT_original_logf_peak_position_sigma5,28.0,29.0,-1.0,-0.8596491228070171,1422.5,0.1960959364778827,0.13944343617664856,58,57,0.4557756984983167,False
PREDICT_original_tf_Gabor_quartile_range_F0.2_A2.36,0.01596572150678465,0.0173595903826033,-0.0013938688758186497,-0.0021570205057678572,1421.0,0.19532904425138897,0.14035087719298245,58,57,0.4557756984983167,False
PREDICT_original_tf_GLCMMS_contrastd1.0A2.36mean,8.640897175218027,6.983357406481591,1.6575397687364362,0.5221648571169943,1884.0,0.19726580044623765,-0.13974591651542645,58,57,0.4557756984983167,False
PREDICT_original_logf_kurtosis_sigma1,17.844685314045506,14.078462039457309,3.7662232745881976,-0.6017681258312351,1886.0,0.19340626696267704,-0.14095583787053845,58,57,0.4557756984983167,False
PREDICT_original_tf_LBP_min_R15_P36,0.0,0.0,0.0,0.24682395644283117,1836.5,0.2015933579378174,-0.11101028433151838,58,57,0.4601181734414073,False
PREDICT_original_tf_LBP_range_R15_P36,37.0,37.0,0.0,-0.24682395644283162,1469.5,0.2015933579378174,0.1110102843315185,58,57,0.4601181734414073,False
PREDICT_original_tf_Gabor_median_F0.05_A1.57,0.00143759435025085,0.0027878530542892,-0.0013502587040383502,-0.004283515765365906,1427.0,0.2071606648286466,0.13672111312764668,58,57,0.4706461187120865,False
PREDICT_original_tf_Gabor_skewness_F0.2_A0.0,1.1938416532549296,1.58915803010692,-0.3953163768519903,-0.23575822749079212,1429.0,0.21121783749353962,0.1355111917725348,58,57,0.47331997220143196,False
PREDICT_original_tf_GLCM_energyd3.0A0.79,0.24278671299558968,0.2602968232212261,-0.01751011022563642,-0.024674802079054703,1429.0,0.21121783749353962,0.1355111917725348,58,57,0.47331997220143196,False
PREDICT_original_tf_GLCM_ASMd3.0A0.79,0.05894542984734935,0.0677544361790622,-0.008809006331712846,-0.016600479394691836,1429.0,0.21121783749353962,0.1355111917725348,58,57,0.47331997220143196,False
PREDICT_original_tf_GLCM_contrastd1.0A2.36,4.823634647086346,3.738435928336452,1.0851987187498935,0.42206497036569246,1874.0,0.21741083445495202,-0.1336963097398669,58,57,0.4784979526173721,False
PREDICT_original_tf_GLCMMS_contrastd1.0A0.79std,4.823634647086346,3.738435928336452,1.0851987187498935,0.42206497036569246,1874.0,0.21741083445495202,-0.1336963097398669,58,57,0.4784979526173721,False
PREDICT_original_tf_Gabor_skewness_F0.5_A2.36,4.288429488514828,3.569272530015674,0.7191569584991546,0.4843438599486882,1874.0,0.21741083445495202,-0.1336963097398669,58,57,0.4784979526173721,False
PREDICT_original_of_theta_y,0.8499994813324342,0.6706849867484062,0.17931449458402804,0.13144608800448532,1874.0,0.21741083445495202,-0.1336963097398669,58,57,0.4784979526173721,False
PREDICT_original_tf_GLCMMS_homogeneityd3.0A1.57std,0.06960643176792665,0.0592158123777508,0.010390619390175847,0.006865973354409791,1872.0,0.2216113995722121,-0.1324863883847549,58,57,0.48557519995155807,False
PREDICT_original_hf_energy,262448.01655888255,178576.16179820808,83871.85476067447,227540.2097349054,1867.0,0.23236638974075596,-0.12946158499697513,58,57,0.5046547583356507,False
PREDICT_original_tf_Gabor_max_F0.5_A1.57,0.06542570122860909,0.0752136902639646,-0.009787989035355507,-0.020282145999710427,1439.0,0.23236638974075596,0.12946158499697524,58,57,0.5046547583356507,False
PREDICT_original_tf_GLCMMS_correlationd1.0A2.36mean,0.736615221560438,0.7758567023400816,-0.03924148077964362,-0.034533726610011306,1440.0,0.23456110715349654,0.12885662431941924,58,57,0.5071869553801482,False
PREDICT_original_tf_LBP_mean_R3_P12,7.841528339393772,7.7712088974854945,0.07031944190827755,0.1662529051441366,1865.0,0.23677046660336087,-0.12825166364186336,58,57,0.5097285591067987,False
PREDICT_original_tf_Gabor_range_F0.2_A0.79,0.11312873799706515,0.1287975263627906,-0.015668788365725453,-0.01806810538449355,1443.0,0.2412332232440466,0.12704174228675136,58,57,0.5170781698231086,False
PREDICT_original_tf_GLCMMS_contrastd3.0A2.36std,3.788826333742056,3.1297909626678315,0.6590353710742245,0.7631856504499854,1861.0,0.24575487553142294,-0.12583182093163936,58,57,0.5244898425843788,False
PREDICT_original_tf_Gabor_std_F0.5_A0.0,0.0250698771841013,0.0297817245226771,-0.0047118473385757975,-0.008525112508238637,1446.0,0.2480378517293108,0.12522686025408347,58,57,0.5248182871354087,False
PREDICT_original_tf_GLCMMS_correlationd3.0A0.79mean,0.06734548334058704,0.0571149883435163,0.010230494997070745,0.009830550241447147,1860.0,0.2480378517293108,-0.12522686025408358,58,57,0.5248182871354087,False
PREDICT_original_tf_LBP_std_R8_P24,8.012897573975277,8.086722393769662,-0.07382481979438538,-0.18084494422397235,1447.0,0.25033562734348636,0.12462189957652747,58,57,0.5274165140185417,False
PREDICT_original_tf_Gabor_skewness_F0.2_A0.79,1.721537565881571,1.9743963950019687,-0.2528588291203977,-0.29693015865110484,1448.0,0.2526482259466879,0.12401693889897158,58,57,0.5300237250711367,False
PREDICT_original_tf_Gabor_kurtosis_F0.5_A1.57,52.33507088021196,36.90361452596637,15.43145635424559,10.70378180974619,1857.0,0.25497567033309276,-0.12341197822141559,58,57,0.5320999624513301,False
PREDICT_original_logf_kurtosis_sigma10,4.6291457411350425,3.571069425918621,1.0580763152164216,0.12735019437760098,1856.0,0.2573179825111599,-0.12280701754385959,58,57,0.5320999624513301,False
PREDICT_original_tf_Gabor_median_F0.5_A1.57,-0.00257525120702745,-0.0008718175949076,-0.00170343361211985,-0.0012208011484305893,1450.0,0.2573179825111599,0.1228070175438597,58,57,0.5320999624513301,False
PREDICT_original_phasef_monogenic_min_WL3_N5,3.0,3.0,0.0,0.16452510586811897,1851.5,0.2579551542106854,-0.12008469449485792,58,57,0.5320999624513301,False
PREDICT_original_sf_cvar_avg_2.5D,0.066423226813359,0.0880203275777751,-0.021597100764416108,-0.013210021727376467,1452.0,0.262047294304955,0.1215970961887477,58,57,0.5382888170514284,False
PREDICT_original_tf_Gabor_skewness_F0.2_A1.57,0.9711150248365529,1.5352017298510547,-0.5640867050145019,-0.26290687211471897,1453.0,0.26443433394534543,0.12099213551119181,58,57,0.5409382847927605,False
